MATRICULA;COD_SETOR;COD_CARGO;NIVEL_CARGO;COD STATUS;DATA_INGRESSO;DATA FIM;SALARIO_BASE;ADICIONAIS;ISE 2020;AV DESEMPENHO 2020
7821167099;5;33;2;1;22/10/2015;;3847,96;1688,38;8;9
7581386999;3;20;2;1;13/05/2016;;7994,33;579,14;6;1
7430735099;1;5;2;1;23/02/1983;;10265,37;582,33;8;6
8572199999;3;20;2;1;01/04/2005;;10449,39;458;6;1
7910696699;3;23;3;1;13/12/2010;;10726,03;674,52;9;7
8030796799;5;32;2;2;16/11/2017;26/12/2020;4986,18;474;;
7372332999;3;18;2;1;07/10/2019;;7601,49;458;4;6
8522412499;3;20;2;1;08/09/2017;;6333,6;458;6;4
7271313199;3;20;2;1;25/01/2019;;8141,83;1100;6;7
7652205899;3;20;1;1;31/12/2009;;7967,9;458;4;3
8591343699;1;5;3;1;16/04/2010;;10057,17;458;7;5
7382311399;3;20;2;2;05/09/2019;26/05/2021;5137,58;182,86;8;9
7261746299;3;20;2;1;26/07/2013;;7103,91;574,38;5;5
8371925399;2;10;2;1;11/08/2014;;8852,56;568,73;7;9
7831589799;5;33;2;1;15/01/2014;;5051,21;808,52;5;6
7902367599;3;23;1;1;06/04/2016;;9729,94;1092,85;4;2
7691638499;3;23;2;2;31/12/2009;08/10/2018;6907,25;0;;
8351365399;1;5;1;1;03/01/2019;;11420,17;458;6;7
7752318999;5;33;2;1;30/12/2009;;5452,89;827,99;8;8
7312660499;1;5;3;1;31/12/2009;;10726,03;781,02;9;6
8292069399;3;20;1;1;06/12/2017;;7405,44;797,96;4;7
8432055399;2;10;2;1;28/01/2015;;7650,36;717,86;6;8
7731263999;5;33;2;1;12/08/2009;;4663,65;595,09;6;4
7721125299;3;20;2;1;07/01/2015;;7967,9;690,76;6;6
7922204699;3;23;3;1;30/12/2009;;10051,81;458;6;6
7511062999;1;5;2;1;04/05/1981;;12904,73;470,14;4;3
7602242699;5;33;1;1;04/05/2018;;2851,61;893,88;7;7
7810770899;3;17;2;1;19/05/2011;;8630,04;458;9;6
8542433799;3;20;1;1;09/10/2015;;6837,25;458;6;5
8491867599;3;20;1;1;17/08/2012;;7566,58;458;8;9
8351428699;3;20;2;1;11/12/1990;;12287,86;582,33;7;8
8431735299;1;5;1;1;27/06/2018;;6333,6;569,43;4;3
7431123299;5;33;2;1;09/02/1998;;5673,84;458;7;7
8422263299;3;20;1;1;10/06/2014;;8306,11;568,73;10;7
7840972799;3;20;1;1;05/11/2009;;7967,9;779;5;2
8261158599;3;20;3;1;06/02/2014;;8306,11;800,27;5;5
7990893599;5;33;2;1;09/09/2019;;3864,44;779;6;6
8371724999;3;23;2;1;01/02/1985;;13321,88;706,66;3;5
7401307199;1;5;2;1;07/11/1984;;19553,82;706,66;7;6
8171986199;1;5;1;1;20/06/2014;;15394,17;458;4;3
8242692799;3;20;2;1;01/08/2014;;7694,25;779;1;3
8601827399;3;23;2;1;07/03/2016;;9729,94;563,79;6;8
7961531299;1;3;1;1;05/09/2008;;7103,91;458;8;9
7501618199;5;32;1;1;26/01/2018;;6095,86;756,49;7;8
8401536799;3;23;3;1;30/01/2012;;10323,4;458;8;7
7232443499;2;10;1;1;31/12/2009;;14596,87;688,83;7;5
7851095899;3;20;1;1;12/09/2013;;8630,04;797,08;8;8
8361745199;3;20;1;1;20/08/2008;;8278,66;494,59;6;6
7582440299;1;5;2;1;17/12/1984;;13817,62;470,14;7;5
7842084399;3;20;3;1;05/11/2009;;9316,32;675,94;10;7
7622768999;2;10;3;2;24/11/2009;14/09/2021;8306,11;458;8;5
8020661599;3;23;2;4;01/10/2006;10/01/2021;12268,7;0;4;3
7541942999;3;20;2;2;28/07/2014;02/12/2019;18924,06;549,34;;
7502354899;3;20;3;2;22/06/2018;15/05/2021;5147,91;0;6;3
7762103599;3;20;2;1;13/07/2015;;10057,17;701,61;6;9
8420944099;3;20;3;1;25/09/2013;;9679,66;997,98;4;2
7701087499;1;5;3;1;23/03/2005;;12467,35;458;7;6
7950764699;3;23;2;1;25/07/1994;;14733,4;703,47;6;4
8380616099;3;20;3;1;08/05/2012;;8630,04;778,54;4;2
8122087399;3;20;1;1;09/04/2012;;9316,32;568,73;1;4
7751147099;3;18;2;1;01/10/1982;;14733,24;458;10;8
8131503799;1;6;2;1;02/07/2014;;6577,2;458;6;9
8261633999;3;20;2;1;28/02/1994;;13171,8;696,56;6;3
8050568999;5;33;2;1;04/08/2008;;4845,54;947,36;8;5
7381358199;3;20;2;1;13/09/2019;;5867,05;458;9;6
7952051099;3;20;1;1;27/03/2015;;8306,11;568,73;6;3
9840002599;3;20;1;1;26/10/2020;;6270,99;574,38;7;5
7332045899;3;20;2;1;18/04/2019;;9204;574,38;5;6
7571727899;1;5;2;1;07/03/2008;;8306,11;568,73;7;4
8001589299;3;20;1;1;10/01/2014;;8306,11;1413,85;6;2
7840796399;5;32;2;1;10/03/2017;;7405,44;458;4;3
8172268999;3;20;2;1;28/09/1992;;14932,12;606,54;6;9
7811884199;5;33;1;1;03/02/2015;;3469,26;593,42;5;3
8140996099;3;16;3;1;18/09/2013;;9562,96;779;10;7
8080923299;3;20;2;1;03/09/2008;;8278,66;670,29;6;8
7772566899;3;23;3;1;13/08/2008;;10323,4;948,42;6;6
7971019499;3;16;2;1;01/12/2014;;7103,91;1124,6;7;8
7701940299;3;20;1;1;25/04/2016;;7994,33;458;2;3
7311484699;1;5;2;1;23/12/2008;;9679,66;458;8;7
7451064099;3;20;1;1;19/05/2015;;7103,91;690,76;5;6
7812196499;3;20;1;1;08/03/2016;;6837,25;574,38;7;5
8231287599;5;33;2;1;26/06/2018;;3434,01;698,17;8;4
8381681099;3;20;2;1;25/05/2017;;6095,86;895,38;6;6
7921657499;1;3;3;1;13/08/2009;;9316,32;889,64;8;7
7782631299;5;33;3;1;29/12/1994;;13056,96;716,23;7;9
7501646699;5;33;2;1;27/06/2018;;3707,09;526,12;6;5
7890766599;2;10;2;2;30/12/2009;27/08/2019;13687,68;0;;
10660007399;3;20;1;1;29/12/2020;;5434,85;1134,47;9;5
8210656299;3;20;2;1;14/08/2019;;6189;587;2;1
8462658799;3;20;1;1;21/07/2014;;7103,91;969,95;5;1
7271925699;3;20;1;4;25/05/2011;13/09/2020;9981,38;0;;
8340845499;1;3;2;1;28/02/2020;;5434,85;575,07;7;5
7572707899;2;10;1;1;30/12/2019;;5867,05;568,73;10;8
7740841599;1;5;3;1;22/08/1984;;12832,59;458;6;3
7541979299;1;5;2;1;28/07/2011;;8966,61;582,33;4;1
7751079799;3;16;2;1;06/02/2017;;6859,94;703,62;5;6
8130623399;3;20;1;4;14/07/2006;22/09/2020;9253,53;1446,78;;
7231920399;1;5;2;1;03/05/2018;;7405,44;574,38;5;7
7461141699;3;20;1;1;28/03/2016;;4935,45;687,75;3;6
8562568299;5;33;2;1;11/12/1990;;11887,68;458;9;8
7651021199;3;20;2;1;04/08/2008;;9935,9;458;8;8
7562079499;3;16;2;1;18/09/1984;;10174,4;458;5;5
8111662199;3;20;1;1;15/07/2020;;5867,05;0;9;5
7981957499;1;3;1;1;24/08/2018;;4400,29;580,02;7;4
7651590799;5;33;2;1;19/01/2018;;3430,71;473,63;6;4
7721659699;1;5;1;1;16/08/2017;;7405,44;913,59;5;4
7960773499;3;20;2;1;12/05/2017;;7127,47;458;6;8
7930555599;3;23;2;1;18/08/2009;;9929,23;679,46;8;7
7232033599;3;20;2;1;14/03/2018;;7127,47;458;3;6
8430700499;3;20;2;1;23/12/2008;;9679,66;458;5;5
7352020199;5;33;1;1;03/10/2018;;3301,93;1450,57;4;3
7972177499;2;10;2;1;29/12/2017;;7405,44;685,81;7;5
7802463899;1;5;1;2;07/04/2015;27/02/2020;18663,64;2721,21;;
8142074799;1;5;2;1;20/06/2014;;7103,91;580,02;6;2
7441631899;5;33;1;3;17/01/2014;03/04/2018;4820,77;571,98;;
7872266399;5;32;2;1;14/10/2016;;4908,88;580,02;3;3
7411580999;2;10;2;1;24/02/2016;;8966,61;568,73;6;4
7502158299;3;20;1;1;15/12/2008;;9679,66;1451,73;6;2
7212733999;5;33;2;4;02/04/2013;28/01/2020;3123,14;3859,21;;
7740668699;1;3;2;1;29/02/2012;;8306,11;458;6;7
7421005899;3;23;1;1;01/02/2017;;8065,29;458;7;9
7372494199;5;33;2;1;28/05/2019;;6189;587;3;1
8031898899;3;23;3;1;10/09/2009;;9316,32;1535,88;3;6
8391693099;2;10;2;2;13/08/2014;01/07/2018;14283,91;1211,68;;
7812724299;2;10;2;1;11/07/2018;;5867,05;1363,62;6;7
8790004099;3;23;2;1;27/10/2020;;4180,66;575,07;8;5
7460596899;5;33;1;1;11/10/2017;;2927,65;1014;4;3
7372504399;1;6;1;1;15/09/2011;;8966,61;568,73;10;8
7962394899;3;17;2;1;17/08/2018;;8800,58;563,79;9;4
8171610399;5;32;1;1;01/10/2009;;7668,81;1963,57;5;6
7861004499;3;20;1;1;06/11/2017;;7405,44;1008,22;6;7
7562089999;3;20;1;1;27/11/2018;;6859,94;1087,85;6;5
8370837099;2;10;2;1;18/12/2014;;9562,96;956,94;8;5
7311010299;1;5;3;1;15/05/2007;;8278,66;676,98;5;5
7932652299;3;20;3;1;11/02/2011;;7668,81;677,35;1;4
7361216999;3;18;2;1;30/12/2009;;9316,32;574,38;7;8
8450683799;1;3;3;1;12/04/2010;;7967,9;623,91;6;5
8201863199;5;32;2;1;27/02/2014;;7994,33;779;9;5
7701931999;3;23;1;1;06/01/2020;;9929,23;458;4;5
7771159699;1;5;2;2;04/07/2013;03/03/2020;11119,07;1160,86;;
8631720799;3;23;3;1;01/01/1985;;12003,83;698,42;8;8
8112369099;3;23;1;1;27/10/2010;;10930,33;659,84;7;8
7982680499;3;23;2;1;09/06/2016;;7694,25;563,79;6;8
7840600599;3;20;3;2;03/05/2017;16/07/2021;3058,7;0;5;4
7392553599;3;23;2;1;05/11/2009;;5846,4;581,6;7;4
7591066399;1;3;1;1;16/07/2008;;8966,61;458;8;5
7440781799;5;33;1;1;21/08/2014;;2998,52;779;9;4
8451653899;3;20;3;2;14/11/2002;06/02/2020;3326,41;516,3;;
7832565099;3;20;3;2;25/05/2012;01/07/2018;5459,37;0;;
8132018199;5;32;1;1;20/06/2014;;4935,45;1259,3;6;1
7361486099;3;20;3;1;08/05/2013;;7380,95;574,38;7;6
8402708899;5;33;2;1;06/10/2014;;4157,95;458;7;9
8480725899;3;18;2;1;01/03/1983;;12414,69;458;9;5
7741395399;3;20;1;1;28/11/2014;;5062,01;898,49;8;6
7431217699;1;3;1;1;26/01/2016;;5646,82;574,38;4;5
8242076999;2;10;2;1;08/10/2010;;11338,94;582,33;9;9
7560876699;3;17;2;1;22/03/2016;;6580,61;458;8;4
7661405199;1;5;3;1;14/05/2007;;10328;574,38;2;2
7671500599;1;4;2;1;20/02/2013;;7380,95;779;4;6
7572701799;3;17;2;1;23/02/2017;;6820,8;458;5;5
7632601199;1;4;2;1;27/11/2019;;5867,05;1114,01;4;5
8511437199;1;5;3;1;16/06/1983;;15154,56;803,17;8;4
7481645999;3;20;3;1;20/06/2014;;8306,11;563,79;5;6
7872107399;1;4;2;6;14/08/2019;29/12/2020;5636,13;0;;
8041030799;1;4;1;1;09/10/2012;;5867,05;869,48;8;6
7420898399;3;23;1;1;15/08/2008;;10953,3;1215,92;7;7
8930004999;1;4;1;1;23/09/2020;;4180,66;458;5;5
7252790799;3;20;2;1;08/09/2015;;6837,25;738,41;5;6
8551661399;5;33;2;1;11/07/2018;;2641,55;715,77;9;5
8112444999;1;4;2;1;05/01/2016;;6859,94;569,43;6;2
7461862699;1;4;1;1;25/01/2016;;6902,28;569,43;10;8
7911267599;5;32;2;1;20/03/2014;;8306,11;1217,78;6;9
8622181799;3;20;1;1;08/05/2019;;7380,95;458;7;8
7901785099;1;4;1;1;06/06/2018;;6333,6;458;10;8
8600905399;1;4;2;1;18/12/2009;;8213,06;458;5;2
8261012699;1;4;3;1;25/03/2008;;7967,9;458;10;9
7240992099;3;20;1;1;06/02/2014;;7994,33;458;7;7
7301502199;3;17;2;1;02/01/1985;;14530,61;458;5;3
7912451399;1;6;3;1;04/01/1983;;12839,85;458;2;4
8412491799;1;5;2;1;12/03/2008;;9316,32;458;6;2
7302153599;1;5;3;1;26/12/2011;;8966,61;812,02;1;1
8432749199;1;3;2;1;01/02/2021;;5867,05;581,6;5;5
7932562899;5;33;2;2;13/12/2011;05/03/2018;5255,89;0;;
8431464499;1;5;2;3;13/08/2008;29/09/2018;4040,43;145,41;;
8371413499;3;20;1;1;05/08/2013;;8966,61;996,94;3;5
7321951599;2;10;1;1;09/12/2019;;14513,12;458;6;8
7291144199;3;20;2;1;29/04/2013;;8630,04;677,35;7;5
7651510499;1;6;2;1;29/03/2011;;10323,4;563,79;4;5
7751780599;1;6;2;1;06/11/1994;;11736,65;579,14;4;6
8341661499;1;4;2;1;13/08/2008;;9679,66;798,12;4;6
8231374899;1;3;1;1;01/03/2019;;6859,94;458;5;4
8121074999;3;23;2;1;15/04/2020;;7363,23125;458;7;5
7702432799;1;3;1;1;12/01/2011;;8580,81;574,38;4;6
8491866199;1;5;1;1;16/04/2018;;9316,32;1210,27;8;5
8122772399;5;33;2;1;29/04/2015;;4477,79;1010,73;8;7
8192348499;3;20;2;1;25/01/2018;;5867,05;458;7;7
7632333399;3;17;1;1;05/03/2018;;7127,47;458;4;5
8032443199;3;20;2;1;30/05/2012;;8966,61;568,73;5;4
7342206899;1;6;2;1;01/02/2019;;6859,94;585,52;6;2
7350548899;3;20;1;1;15/12/2010;;9679,66;579,14;7;9
8101655699;1;3;1;1;23/08/2017;;6333,6;574,38;9;6
7671398799;1;4;2;1;14/03/2005;;10449,39;458;6;8
7261797899;5;33;2;1;06/10/1994;;15005,76;1414,99;4;1
8151150499;3;23;2;1;06/01/2016;;6311,31;458;7;5
7322225099;3;20;1;1;16/12/2008;;9679,66;1200,06;4;6
7272241299;1;4;3;2;11/12/2019;23/08/2021;9316,32;312,34;4;6
8272456999;2;10;1;1;23/02/2018;;6837,25;574,38;4;5
7431248199;1;4;2;1;27/03/2017;;7405,44;1114,01;7;6
8200798599;1;3;1;1;17/04/2019;;5867,05;568,73;9;7
8041492799;1;4;1;1;30/09/2009;;7967,9;575,42;7;8
7711554399;1;4;2;1;19/08/2008;;8278,66;796,26;4;3
7400604099;3;23;3;1;12/12/1984;;15209,88;803,25;7;4
8561303999;3;20;1;1;13/04/2018;;6333,6;580,02;9;4
7652332399;3;23;3;1;30/12/2009;;9622,77;675,94;7;9
8312001299;1;4;2;1;27/07/2016;;7994,33;458;5;4
7630714399;3;23;3;1;01/09/2008;;10953,3;1117,13;5;7
8571192699;5;32;2;1;30/12/2009;;6129,16;606,31;3;4
8280543399;1;4;2;1;07/12/2017;;6333,6;574,38;7;6
8250963899;3;23;3;1;21/01/2013;;9197,8;696,56;5;7
7241636999;3;23;2;1;08/01/2015;;11951,86;796,26;9;6
8400644499;1;4;1;1;02/07/2014;;7405,44;574,38;3;5
7910883299;3;17;2;1;29/06/2017;;7405,44;680,86;9;9
7830933399;4;25;2;1;23/02/2017;;10200,84;1216,26;10;8
8201530999;1;4;1;1;03/09/2012;;8630,04;670,29;6;3
8342555499;3;23;3;1;30/12/2008;;11781,17;1861,82;9;9
8242032599;4;25;2;1;24/07/2017;;6333,6;639,63;3;6
7521791499;3;23;2;1;25/09/2017;;4778,08;979,67;6;8
7201619899;3;20;2;1;20/01/2017;;7994,33;674,52;4;3
8460804199;1;4;3;1;13/08/2008;;8278,66;678,84;6;4
7881240199;4;25;2;1;24/09/2008;;8630,04;458;8;5
8052197499;4;25;3;1;22/04/2004;;8936,98;798,12;8;4
7452526499;4;25;3;1;23/08/2011;;8966,61;679,46;4;1
7710858499;3;18;3;1;13/08/2008;;10726,03;1783,93;4;1
8491058799;3;23;3;1;29/12/2009;;11951,86;568,73;10;8
7692788499;4;25;3;2;01/06/2011;22/02/2021;4927,1;540,33;8;9
8480920699;4;25;2;1;22/02/2010;;9316,32;568,73;7;8
8182436899;1;3;1;1;29/02/2016;;5464,55;585,66;4;4
7202704499;4;25;1;1;11/12/2019;;4343,71;702,47;6;7
8332168899;4;25;1;1;05/12/2011;;7668,81;568,73;3;6
8122450299;4;25;3;1;14/03/2014;;6095,86;574,38;4;6
7551078899;4;25;3;1;29/01/2010;;5975,93;574,38;9;7
7532119899;4;25;3;1;24/12/2008;;9679,66;574,38;6;7
11390008699;4;25;1;1;12/01/2021;;6354,6;458;7;5
8161598399;4;25;1;1;11/02/2009;;8278,66;786,67;6;7
8201231299;1;4;3;1;23/01/2009;;9679,66;1218,82;2;2
8041008099;1;5;2;1;31/07/2017;;6333,6;574,38;4;3
8562218399;4;25;3;1;16/06/2010;;7103,91;458;4;1
7741990499;5;33;1;1;23/09/2013;;3467,17;726,71;4;5
7960647499;4;25;2;1;22/05/2007;;6368,2;580,02;6;4
7312105899;1;4;1;2;17/01/2011;07/05/2019;5860,17;610,3;;
7551999099;4;25;3;1;31/12/1996;;14571,12;583,56;9;9
7791301099;3;20;2;1;07/02/2018;;7405,44;458;4;5
7282771199;1;4;2;1;01/09/2009;;9316,32;783,67;9;4
7921664799;3;23;2;1;21/12/2010;;11951,86;574,38;6;8
7220572099;4;25;3;1;01/03/2013;;7380,95;803,6;5;4
8060983199;2;10;2;1;23/12/2019;;14513,12;697,09;3;2
7510930299;3;20;3;1;05/08/2014;;7103,91;581,6;10;7
7401665499;4;25;1;1;09/10/2018;;6859,94;458;9;5
8522151999;1;5;1;2;03/12/1993;22/03/2020;9672,02;587,1;;
8001293699;4;25;2;1;02/01/2018;;8966,61;1203,58;7;4
7951770299;3;23;2;1;16/11/2017;;8704,64;563,79;1;1
8182659799;4;25;1;2;14/11/2011;11/04/2018;5682,2;416,93;;
7501855599;4;25;1;2;10/04/1987;17/07/2018;6333,8;0;;
8241695699;4;25;1;1;21/01/2015;;5464,55;585,66;7;8
8272423799;5;32;2;1;24/10/2016;;6580,61;543,27;4;3
7662129199;1;4;1;1;11/11/2011;;7668,81;1210,27;7;9
7432155099;3;22;2;2;13/01/2016;28/05/2018;4870,83;525,31;;
8241228699;3;22;3;1;16/07/2014;;7803,45;568,73;7;5
8352737399;4;25;2;1;12/08/2015;;6837,25;1109,06;5;2
8382374199;3;22;1;1;05/10/2016;;11800,12;563,79;4;3
7421008299;3;22;2;1;02/09/2019;;9616,18;568,73;4;2
8591048399;3;22;2;1;18/02/2016;;11800,12;458;3;4
8551595499;1;5;1;1;21/08/2020;;6354,6;458;3;5
7731136099;3;17;2;1;12/02/2019;;7471,17;568,73;5;6
7592177099;4;25;1;1;03/05/2011;;10323,4;568,73;3;5
7862115199;3;22;2;1;21/06/2019;;9616,18;568,73;4;3
8352016599;3;22;2;1;18/07/2016;;7803,45;1092,14;4;1
7642566399;3;16;2;1;31/12/2009;;10726,03;889,73;6;9
8091217999;3;22;2;1;25/07/2014;;11800,12;568,73;7;8
7941307099;3;23;2;1;11/11/2020;;7190,73;680,16;9;5
7532132599;3;22;3;2;18/07/2018;13/09/2021;5423,47;641,67;6;9
7842667099;4;25;3;1;11/01/2010;;9316,32;1228,33;7;9
7290583899;3;22;2;1;17/01/2017;;7539,73;706,66;7;8
7521819599;3;22;3;1;27/12/1996;;9302,86;229;7;6
8041090399;3;22;2;1;29/10/2013;;11800,12;458;7;6
8301342599;3;22;2;1;29/04/2021;;9616,18;458;7;5
7771555799;1;4;1;4;05/09/2008;12/09/2021;5286,5;0;8;9
8431297099;3;22;2;1;13/03/2020;;3522,21;558,97;4;5
8440972299;3;22;1;1;30/12/2019;;9616,18;685,11;9;8
8021822399;3;22;1;1;02/01/2019;;9616,18;458;5;4
8322330399;3;22;2;1;17/01/2017;;7155,54;458;6;8
7911708099;3;22;2;1;21/09/2016;;11800,12;458;3;6
7982046299;3;22;2;1;01/12/2020;;9616,18;458;9;5
7481061299;3;22;1;1;05/12/2019;;9616,18;458;2;2
7431015899;3;22;1;1;05/06/2018;;7718,1;779;4;6
7591429499;4;25;1;1;22/11/2019;;5867,05;458;6;9
7371271599;4;25;1;1;23/10/2008;;5464,55;458;7;7
8591848299;3;22;2;1;24/11/2015;;12897,8;458;9;7
8011037999;3;23;2;1;23/02/2011;;9197,8;458;10;7
7342333299;3;22;1;1;09/01/2017;;12348,96;575,42;6;8
7542712299;3;22;2;1;27/02/2019;;9616,18;991,29;4;5
8291965299;3;22;1;1;05/07/2016;;4870,97;229;7;5
7842025799;3;22;2;1;04/11/2016;;4322,13;229;5;7
7411175699;3;22;2;5;03/07/2015;02/07/2018;8565,83;0;;
8042379699;3;22;1;2;01/10/1982;27/06/2018;19273,6;0;;
7271733699;3;22;1;1;03/09/2014;;11800,12;458;6;8
7940554699;3;22;1;1;15/07/2019;;9616,18;458;5;7
8412207499;4;25;2;1;05/06/2019;;9679,66;675,94;3;1
8152370199;3;22;1;1;07/04/2015;;11800,12;815,28;3;5
7271443599;3;22;1;1;20/05/2010;;11800,12;458;8;7
8222682399;3;22;1;1;24/07/2018;;11800,12;1102,02;8;5
8491472299;3;22;1;1;26/11/2019;;9616,18;1103,22;7;8
8001175699;4;25;2;1;22/01/2013;;8630,04;956,91;4;6
7450735799;5;33;1;1;23/10/2015;;3078,37;589,89;4;9
10440000299;3;22;2;1;17/12/2020;;9616,18;563,08;4;5
7532345599;3;22;2;1;26/01/2018;;7718,1;986,35;4;2
8021619299;3;22;2;1;10/04/1987;;18220,56;458;4;5
7722730399;3;22;2;1;22/12/2015;;7803,45;779;5;4
7322713199;3;22;2;1;27/06/2014;;11800,12;458;6;9
7631940599;4;25;3;2;01/08/1983;26/11/2018;12045,8;525,31;;
7631303299;3;22;1;1;18/05/2010;;11800,12;793,36;4;3
8261458099;1;5;1;1;01/07/2013;;5535,71;458;7;9
7900678199;3;22;2;1;31/05/2021;;9616,18;1398,43;7;5
8291318399;1;4;3;2;30/12/2009;03/09/2021;11800,12;0;9;9
7672720599;3;22;1;1;14/11/2019;;9616,18;1102,02;8;9
8222200899;3;22;2;1;15/12/2009;;11800,12;458;9;5
8532791499;3;22;1;2;24/07/2014;25/02/2018;7083,77;927,32;;
8572413199;3;22;2;2;03/07/2014;26/09/2018;4320,12;467,02;;
8010877899;3;22;1;1;14/01/2015;;13068,06;1100;7;8
7911913899;3;22;2;1;18/10/2019;;9616,18;563,79;5;6
7900915099;3;22;2;1;08/07/2009;;8232,64;676,98;5;5
7470590499;3;22;1;1;25/09/2013;;8232,64;1253,37;6;4
8410560699;3;23;2;1;08/01/2015;;6368,2;809,24;6;8
8571617499;3;22;1;1;14/12/2020;;7375,075;669,58;4;5
7330871599;3;22;1;2;04/02/2015;21/12/2018;20760,32;0;;
8431881799;4;25;3;2;09/02/2009;22/05/2018;11800,12;694,48;;
8310669399;3;22;2;1;19/07/2018;;2935,17;229;7;7
7622547099;3;22;1;2;03/01/2017;22/01/2021;11800,12;11921,84;8;7
7231108899;3;22;2;1;18/07/2019;;9616,18;458;6;4
7962186999;3;22;1;1;05/06/2019;;4322,13;229;4;2
7780983899;4;25;3;1;28/07/2008;;7482,76;690,76;6;8
8492697699;4;25;2;1;14/07/2017;;7405,44;685,81;1;3
8242106799;3;20;3;1;18/07/2011;;8306,11;589,13;4;4
7911017099;3;22;1;1;06/11/2019;;9616,18;986,35;5;1
8092375199;3;22;2;1;22/08/2016;;4322,13;356,66;2;1
7571124599;3;20;1;1;30/08/2019;;5867,05;809,24;5;7
7211030299;3;22;2;1;08/03/1984;;12427,92;582,33;4;3
7692463399;4;25;3;1;24/06/2004;;8306,11;776,08;5;6
7682444399;3;22;1;1;11/05/2021;;9616,18;568,73;7;5
8090630699;3;22;1;1;29/12/2008;;3511,55;770,81;9;9
7271900899;3;22;2;1;27/04/2015;;11800,12;779;10;8
7430795899;3;22;3;2;27/06/2014;05/09/2019;18928,99;0;;
7592044999;3;22;1;1;25/04/2008;;11800,12;771,38;7;7
7722379799;3;22;1;1;12/03/2019;;11800,12;458;5;1
7251482299;4;25;1;1;09/10/2020;;5434,85;901,02;5;5
7911887499;1;4;2;1;01/09/2015;;10057,17;996,48;7;7
8320577699;3;20;2;1;05/07/2012;;8966,61;694,7;6;8
7722127799;3;22;1;1;11/04/2014;;7803,45;1037,72;10;8
8031207499;3;22;1;1;06/11/2019;;6189;587;3;1
8112440299;3;22;3;1;10/07/2014;;7803,45;568,73;1;2
7562801399;3;22;3;1;10/04/1987;;7283,22;229;4;5
7570813699;2;10;1;1;28/03/2016;;6837,25;1114,01;5;4
7201124499;3;22;2;1;19/01/2015;;7803,45;776,08;6;7
7481894599;3;22;2;1;08/05/2015;;15639,68;1001,24;7;7
7941772799;3;22;2;1;01/08/2006;;12348,96;676,98;7;6
8132477799;4;25;3;1;29/07/2004;;9021,1;879,06;6;3
8461857599;1;5;1;2;25/03/2011;22/09/2020;3096,61;0;;
7871034399;5;33;1;1;21/06/2017;;3707,09;665,94;3;1
8252824699;3;22;2;1;09/01/2013;;2861,27;559,14;5;4
7471781999;3;22;2;1;13/12/2016;;11800,12;568,73;6;4
8261981099;3;22;2;1;05/06/2019;;7044,42;458;2;2
7322811599;3;22;1;2;14/10/2013;27/11/2020;12386,5;0;;
7461332099;3;22;3;1;26/07/2013;;11800,12;458;8;7
8071279899;3;22;3;1;17/12/2012;;8232,64;1102,02;3;2
7782075999;3;22;2;1;19/07/2016;;11800,12;674,52;7;5
8532501699;3;22;3;1;10/07/2014;;11800,12;458;4;6
8042749999;3;22;3;4;14/03/2018;14/04/2021;4387,5;0;4;6
8380666599;4;25;1;1;30/10/2018;;4343,71;458;4;3
8381233099;3;22;3;1;29/05/2012;;5282,61;458;6;7
11190016799;3;22;1;1;12/02/2021;;9616,18;458;7;5
7360830699;3;22;2;1;15/09/2017;;11800,12;679,46;6;9
11450010899;3;22;1;1;28/12/2020;;9616,18;458;3;5
8162688299;3;22;1;2;27/09/2017;01/07/2020;22048,31;0;;
8482811099;1;5;1;1;01/09/2014;;8306,11;568,73;6;8
7951883999;3;22;1;2;19/01/2016;18/10/2018;20114,75;0;;
7791078599;3;22;2;1;20/07/2016;;11800,12;1102,73;5;4
7401183299;4;25;2;1;02/02/2011;;8630,04;568,73;9;8
7321475399;1;5;2;1;12/04/2019;;6837,25;779;10;8
7661498299;3;22;2;1;07/02/2017;;11800,12;563,79;7;7
7972400799;3;22;3;2;25/04/2017;07/04/2021;12763,01;0;8;9
8061309699;1;4;1;4;25/04/2018;17/05/2021;13249,0125;12386,5;9;7
8210562899;3;22;2;1;01/10/2020;;9616,18;458;4;5
7761623299;3;22;1;1;06/01/2021;;9616,18;685,11;7;5
7322383699;3;22;2;1;25/05/2017;;11800,12;563,79;7;5
7381287999;3;22;1;1;21/02/2018;;11800,12;779;9;4
8132561399;3;22;2;1;15/10/2019;;9616,18;884,79;4;6
8442244899;3;22;2;1;29/11/2017;;11800,12;458;2;1
8000709499;1;4;1;1;16/02/2016;;6837,25;569,43;5;5
7530985799;3;22;1;1;29/07/2020;;9616,18;458;8;5
8322433399;4;25;3;1;21/02/2011;;7668,81;991,29;9;8
7811170899;3;22;3;1;18/07/2014;;11800,12;575,42;4;1
7780709999;3;22;2;1;06/06/1983;;7803,44;503,18;9;8
8441219299;4;25;2;1;05/06/2007;;10057,17;897,37;1;2
7712386099;3;22;2;1;09/05/2017;;7155,54;458;5;5
7712619299;3;22;2;1;07/04/2017;;11800,12;1006,11;9;6
7821514599;1;4;2;1;30/07/2017;;5867,05;568,73;6;4
8600529599;3;22;3;1;10/02/2014;;8232,64;568,73;4;6
7661019899;3;22;2;1;08/06/2017;;11800,12;458;5;4
7862632299;3;22;1;1;13/06/2018;;5831,21;458;7;5
